,step,TRANSFER,PAYMENT,DEBIT,CASH_OUT,CASH_IN,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isMerchantOrig,isMerchantDest
5262153,372,1,0,0,0,0,376712.33,0.0,0.0,853917.4,1230629.73,0,0,0
3994576,298,0,0,0,1,0,98439.2,465595.0,367155.8,646042.1,744481.3,0,0,0
5357193,375,0,0,0,1,0,231600.92,0.0,0.0,2078477.3,2310078.23,0,0,0
2647396,209,1,0,0,0,0,6023.47,0.0,0.0,9453.96,15477.43,0,0,0
6167375,552,1,0,0,0,0,489721.72,0.0,0.0,567231.94,1056953.66,0,0,0
694292,36,0,0,0,0,1,147367.47,2326562.52,2473929.98,304714.56,157347.09,0,0,0
4747781,333,0,1,0,0,0,10285.73,0.0,0.0,0.0,0.0,0,0,1
6354178,709,0,0,0,1,0,211647.05,794.0,0.0,1918696.15,2130343.2,0,0,0
345420,16,0,0,0,1,0,289805.88,92246.0,0.0,940871.24,1060349.4,0,0,0
1370882,138,0,0,0,0,1,303185.28,6173323.06,6476508.35,1267397.15,964211.87,0,0,0
1567750,155,0,0,0,0,1,53183.42,5338567.04,5391750.46,100437.81,47254.39,0,0,0
4546103,326,0,0,0,0,1,110229.16,119629.0,229858.16,0.0,0.0,0,0,0
2291971,187,0,0,0,1,0,76555.91,0.0,0.0,145654.19,222210.1,0,0,0
4795992,345,0,0,0,0,1,109687.42,3183064.17,3292751.59,281577.26,171889.84,0,0,0
5155485,357,0,1,0,0,0,11482.72,355111.56,343628.83,0.0,0.0,0,0,1
2003316,179,0,0,0,1,0,451812.8,52636.0,0.0,312787.0,764599.8,0,0,0
6016536,451,0,1,0,0,0,13322.69,227456.27,214133.58,0.0,0.0,0,0,1
2391557,201,1,0,0,0,0,277300.06,0.0,0.0,2460745.81,2738045.86,0,0,0
4071321,300,0,0,0,1,0,121422.18,149750.0,28327.82,570644.74,692066.92,0,0,0
889173,42,0,0,0,1,0,240191.94,11146.0,0.0,0.0,240191.94,0,0,0
5956605,405,0,0,0,1,0,209591.5,51908.0,0.0,0.0,209591.5,0,0,0
2497688,204,0,0,0,1,0,74114.98,0.0,0.0,498655.72,572770.71,0,0,0
5479486,379,0,0,0,1,0,117496.15,0.0,0.0,273709.76,391205.91,0,0,0
1300639,136,0,1,0,0,0,12490.56,51150.0,38659.44,0.0,0.0,0,0,1
1496184,142,0,0,0,1,0,56933.3,0.0,0.0,2099363.13,2156296.43,0,0,0
4114938,302,1,0,0,0,0,760107.05,338833.0,0.0,429864.85,1189971.91,0,0,0
4193481,305,0,0,0,0,1,310930.79,8213695.38,8524626.17,455792.21,144861.42,0,0,0
4256820,306,0,0,0,0,1,394088.44,38805.0,432893.44,45964.55,0.0,0,0,0
4080674,301,0,0,0,1,0,30699.32,0.0,0.0,1645111.09,1675810.41,0,0,0
1476394,141,0,0,0,1,0,25138.57,19877.0,0.0,69443.32,94581.89,0,0,0
2204410,186,0,0,0,0,1,184092.91,21236.0,205328.91,263149.87,79056.96,0,0,0
1985131,179,0,1,0,0,0,11081.54,19676.0,8594.46,0.0,0.0,0,0,1
4877730,348,0,0,0,0,1,49977.2,13364922.02,13414899.22,11856195.56,11806218.36,0,0,0
2640945,209,1,0,0,0,0,688406.48,0.0,0.0,6321841.83,7010248.31,0,0,0
5690569,397,0,0,0,1,0,440261.04,111888.0,0.0,0.0,440261.04,0,0,0
4861464,348,0,1,0,0,0,15229.85,0.0,0.0,0.0,0.0,0,0,1
5284562,372,1,0,0,0,0,748026.01,11596.0,0.0,760730.86,1508756.87,0,0,0
3498747,259,0,0,0,1,0,153301.98,111848.0,0.0,1704972.59,1858274.58,0,0,0
1603126,156,0,1,0,0,0,8294.7,124705.83,116411.13,0.0,0.0,0,0,1
6072591,514,0,1,0,0,0,36786.46,62706.19,25919.73,0.0,0.0,0,0,1
3717366,278,0,0,0,1,0,333282.11,808967.0,475684.89,872238.31,1205520.42,0,0,0
4893765,349,0,1,0,0,0,37777.49,0.0,0.0,0.0,0.0,0,0,1
6252515,596,0,1,0,0,0,2601.42,83104.0,80502.58,0.0,0.0,0,0,1
5648089,396,0,1,0,0,0,34343.79,20523.0,0.0,0.0,0.0,0,0,1
4547616,327,0,0,0,1,0,38281.99,1388.0,0.0,1393936.35,1432218.34,0,0,0
4585900,328,0,0,0,1,0,92931.45,9822.0,0.0,0.0,92931.45,0,0,0
3871678,283,0,1,0,0,0,732.92,0.0,0.0,0.0,0.0,0,0,1
250938,14,0,0,0,0,1,53873.09,6133645.15,6187518.24,667814.32,433485.87,0,0,0
4873460,348,0,0,0,0,1,46424.24,898286.1,944710.33,963103.87,916679.63,0,0,0
5011819,353,1,0,0,0,0,920142.77,0.0,0.0,3071827.9,3991970.67,0,0,0
455943,19,0,0,0,1,0,340313.62,14685.0,0.0,50248.8,390562.43,0,0,0
3591206,262,0,0,1,0,0,14.01,22752.98,22738.97,371818.57,371832.58,0,0,0
3029753,233,0,1,0,0,0,8733.56,17141.36,8407.8,0.0,0.0,0,0,1
1034521,93,0,0,0,0,1,11166.86,47738.0,58904.86,229662.91,218496.05,0,0,0
6248046,596,0,1,0,0,0,3761.24,0.0,0.0,0.0,0.0,0,0,1
3345532,253,0,1,0,0,0,22455.3,21396.0,0.0,0.0,0.0,0,0,1
6254205,597,0,1,0,0,0,7976.3,7788.0,0.0,0.0,0.0,0,0,1
967158,44,0,0,0,1,0,27019.65,0.0,0.0,288726.73,315746.38,0,0,0
2580052,207,0,0,0,1,0,98895.79,29455.0,0.0,107459.64,206355.43,0,0,0
2922310,229,0,0,0,1,0,252622.94,3321.0,0.0,363097.44,615720.38,0,0,0
1730744,161,0,1,0,0,0,12956.69,22712.0,9755.31,0.0,0.0,0,0,1
2149294,184,1,0,0,0,0,392141.3,0.0,0.0,489742.57,881883.87,0,0,0
5859643,402,0,0,0,0,1,45216.08,887299.18,932515.26,112187.34,66971.25,0,0,0
5765932,400,0,0,0,1,0,332461.65,18646.24,0.0,13886300.51,14218762.16,0,0,0
1911595,166,0,0,0,0,1,25715.92,8108855.92,8134571.84,98659.31,72943.39,0,0,0
5496023,380,0,0,0,0,1,19044.84,206092.0,225136.84,7499546.63,7480501.78,0,0,0
469401,19,0,0,0,0,1,191552.7,11049.0,202601.7,0.0,0.0,0,0,0
2265218,187,0,0,0,0,1,138041.3,20596.0,158637.3,90485.59,0.0,0,0,0
5872091,403,1,0,0,0,0,300718.31,212058.0,0.0,2357855.92,2658574.22,0,0,0
2483334,204,0,0,0,0,1,105736.62,11150.0,116886.62,2217248.28,2111511.66,0,0,0
1852509,164,1,0,0,0,0,214555.59,0.0,0.0,803848.33,1018403.92,0,0,0
2601587,208,1,0,0,0,0,145069.9,0.0,0.0,1577255.14,2193632.31,0,0,0
3169714,238,0,1,0,0,0,39.88,0.0,0.0,0.0,0.0,0,0,1
3906430,284,0,1,0,0,0,6866.65,549.0,0.0,0.0,0.0,0,0,1
2637006,209,0,1,0,0,0,4033.63,0.0,0.0,0.0,0.0,0,0,1
1112617,130,0,1,0,0,0,5094.45,0.0,0.0,0.0,0.0,0,0,1
867630,42,0,0,0,0,1,84097.0,2722142.34,2806239.34,333567.71,249470.71,0,0,0
2992263,232,0,0,0,1,0,291167.3,26266.0,0.0,257660.98,548828.28,0,0,0
1058102,96,0,1,0,0,0,14708.3,0.0,0.0,0.0,0.0,0,0,1
831596,41,0,0,0,0,1,98659.82,66983.0,165642.82,595552.05,496892.23,0,0,0
3224410,250,0,1,0,0,0,15458.19,875.0,0.0,0.0,0.0,0,0,1
2651675,209,0,0,0,0,1,379498.3,798377.13,1177875.43,1597131.82,1217633.51,0,0,0
5371520,376,0,0,0,0,1,67567.41,78.0,67645.41,0.0,0.0,0,0,0
2950363,230,0,0,0,0,1,99648.08,15120.0,114768.08,0.0,0.0,0,0,0
2563274,206,0,0,0,1,0,259549.19,0.0,0.0,443989.04,703538.22,0,0,0
6031895,474,0,0,0,0,1,10835.28,8433942.82,8444778.1,105170.06,94334.78,0,0,0
2247393,186,0,1,0,0,0,18532.81,38443.84,19911.03,0.0,0.0,0,0,1
6210818,588,0,0,0,1,0,343109.97,21238.0,0.0,0.0,343109.97,0,0,0
6193610,571,0,0,0,0,1,89016.45,703.0,89719.45,151792.7,62776.25,0,0,0
3305072,252,0,1,0,0,0,11338.02,0.0,0.0,0.0,0.0,0,0,1
6312401,686,0,0,0,1,0,210105.7,7809.69,0.0,275900.55,486006.24,0,0,0
2434652,203,0,0,0,1,0,320782.7,0.0,0.0,11228221.11,11549003.82,0,0,0
626274,34,0,0,0,1,0,364866.28,12683.2,0.0,4799857.68,5164723.96,0,0,0
2270441,187,0,0,0,0,1,36664.31,6057606.81,6094271.12,203720.74,167056.43,0,0,0
2854138,227,0,1,0,0,0,14714.28,48539.0,33824.72,0.0,0.0,0,0,1
4168780,304,1,0,0,0,0,10000000.0,21462.0,0.0,3934189.99,30301311.0,0,0,0
3240418,250,0,0,0,1,0,478287.02,0.0,0.0,1066932.43,1545219.45,0,0,0
5141038,356,0,0,0,0,1,47595.92,9332415.98,9380011.9,1398217.71,1350621.79,0,0,0
1150629,131,0,0,0,1,0,104476.59,15053.0,0.0,232354.44,336831.03,0,0,0
2073629,182,0,0,0,1,0,312295.81,2235.0,0.0,969816.0,1282111.81,0,0,0
5326841,374,0,0,0,0,1,22168.69,61667.0,83835.69,73864.33,51695.63,0,0,0
617169,34,0,1,0,0,0,14414.14,0.0,0.0,0.0,0.0,0,0,1
1144903,131,0,0,0,1,0,78727.39,0.0,0.0,815678.24,894405.64,0,0,0
596491,33,0,1,0,0,0,3872.61,685.0,0.0,0.0,0.0,0,0,1
2008214,179,0,1,0,0,0,14152.43,16603.0,2450.57,0.0,0.0,0,0,1
6112694,526,0,1,0,0,0,22733.38,0.0,0.0,0.0,0.0,0,0,1
2405364,202,0,1,0,0,0,2478.84,15444.0,12965.16,0.0,0.0,0,0,1
2653729,209,0,0,0,1,0,113164.42,104550.0,0.0,20981.19,134145.62,0,0,0
5898245,403,0,0,0,1,0,53881.44,131868.64,77987.19,2199031.1,2252912.54,0,0,0
4680736,331,0,0,0,1,0,18766.1,0.0,0.0,24135.95,42902.05,0,0,0
1659345,158,0,0,0,0,1,191564.06,4992143.92,5183707.98,298053.84,106489.77,0,0,0
343139,16,0,0,0,0,1,38472.64,298835.22,337307.86,592683.78,554211.14,0,0,0
610337,34,0,0,0,1,0,82456.53,0.0,0.0,563707.25,3650599.23,0,0,0
3249407,251,0,1,0,0,0,9543.81,0.0,0.0,0.0,0.0,0,0,1
4446192,323,0,0,0,1,0,91605.25,0.0,0.0,3444311.46,3535916.71,0,0,0
3154740,237,0,0,0,1,0,9882.83,0.0,0.0,56042.97,65925.8,0,0,0
5046820,354,0,0,0,1,0,8946.7,3803.0,0.0,389202.11,398148.81,0,0,0
4967814,351,0,0,0,0,1,132134.23,1556398.85,1688533.09,208407.19,76272.96,0,0,0
3140170,236,0,0,0,1,0,114246.47,71052.0,0.0,820583.39,934829.86,0,0,0
740281,38,0,0,0,0,1,278204.58,324418.55,602623.14,501816.06,223611.48,0,0,0
2467160,203,0,0,0,1,0,100355.64,0.0,0.0,273222.57,373578.21,0,0,0
897908,42,0,1,0,0,0,2715.99,16177.54,13461.56,0.0,0.0,0,0,1
2702442,211,0,0,0,1,0,340421.37,0.0,0.0,2681528.49,3021949.86,0,0,0
4841440,347,1,0,0,0,0,4570980.37,0.0,0.0,18797842.26,23375646.5,0,0,0
2887703,228,0,0,0,1,0,139377.82,0.0,0.0,6317254.9,6456632.72,0,0,0
2907043,228,0,1,0,0,0,2183.49,0.0,0.0,0.0,0.0,0,0,1
4546564,326,0,0,0,1,0,39682.58,0.0,0.0,3509810.01,3549492.59,0,0,0
5237172,371,0,1,0,0,0,16381.81,11246.0,0.0,0.0,0.0,0,0,1
1731366,161,0,1,0,0,0,24593.26,11278.0,0.0,0.0,0.0,0,0,1
1178672,132,0,0,0,1,0,118503.88,0.0,0.0,2862680.72,2981184.6,0,0,0
5856072,402,0,0,0,1,0,145870.47,451858.2,305987.73,1778797.5,1924667.97,0,0,0
2727902,212,0,0,0,1,0,3995.4,102696.0,98700.6,484391.57,488386.96,0,0,0
740049,38,0,0,0,1,0,128776.38,3205.0,0.0,603361.84,732138.22,0,0,0
4613470,329,0,0,0,1,0,181947.13,0.0,0.0,4532984.81,4966013.78,0,0,0
1979408,179,0,1,0,0,0,10788.0,0.0,0.0,0.0,0.0,0,0,1
3248405,251,0,0,0,1,0,213140.07,0.0,0.0,3765720.77,3978860.84,0,0,0
5652136,396,0,0,0,0,1,146010.59,4588597.89,4734608.48,245061.11,99050.52,0,0,0
3454862,257,0,0,0,1,0,239355.49,0.0,0.0,3274738.94,3514094.43,0,0,0
2467582,203,0,0,0,1,0,227840.38,10243.0,0.0,35993.0,263833.38,0,0,0
2859163,227,0,1,0,0,0,20448.11,62298.5,41850.39,0.0,0.0,0,0,1
1805979,163,1,0,0,0,0,260097.85,0.0,0.0,2017923.3,2278021.15,0,0,0
5867988,403,0,1,0,0,0,21650.47,22979.3,1328.83,0.0,0.0,0,0,1
2584838,207,0,0,0,1,0,121670.66,0.0,0.0,12693889.66,12815560.32,0,0,0
2691106,211,0,0,0,0,1,34957.77,8076375.47,8111333.25,220585.9,4775.66,0,0,0
295129,15,0,0,0,1,0,217178.39,0.0,0.0,479273.61,696451.99,0,0,0
1828499,163,0,0,0,1,0,123899.42,10059.0,0.0,20376.51,144275.93,0,0,0
2568540,207,0,0,0,1,0,294049.53,154113.0,0.0,0.0,294049.53,0,0,0
5416906,378,0,0,0,1,0,209901.77,0.0,0.0,10817549.2,11027450.97,0,0,0
6041870,490,0,0,0,1,0,1105.25,0.0,0.0,446949.2,448054.45,0,0,0
315316,16,0,0,0,0,1,101825.01,6770286.4,6872111.41,562701.38,886633.91,0,0,0
1027325,48,0,0,0,0,1,322869.66,50001.0,372870.66,0.0,0.0,0,0,0
2507094,205,0,1,0,0,0,10778.58,0.0,0.0,0.0,0.0,0,0,1
4086203,301,0,1,0,0,0,28000.52,0.0,0.0,0.0,0.0,0,0,1
345024,16,1,0,0,0,0,2921856.74,0.0,0.0,6399140.76,9152082.62,0,0,0
6293305,667,0,0,0,0,1,180175.29,1803694.23,1983869.52,31638568.84,31458393.55,0,0,0
2652996,209,0,1,0,0,0,11999.83,42595.0,30595.17,0.0,0.0,0,0,1
1124652,130,1,0,0,0,0,755498.25,0.0,0.0,5096142.34,5851640.59,0,0,0
1248842,134,0,0,0,0,1,43970.32,59763.0,103733.32,20406.38,0.0,0,0,0
3473483,258,1,0,0,0,0,783824.25,35413.0,0.0,728076.62,1511900.88,0,0,0
3406634,255,0,0,0,0,1,167476.28,3208121.58,3375597.86,1300011.37,1132535.09,0,0,0
6198202,574,1,0,0,0,0,332744.13,0.0,0.0,342618.21,675362.34,0,0,0
320513,16,0,1,0,0,0,11669.72,239586.99,227917.27,0.0,0.0,0,0,1
4977197,352,0,0,0,0,1,149391.18,31661.0,181052.18,1661396.04,1512004.86,0,0,0
5437158,378,0,0,0,0,1,141526.08,10100.0,151626.08,762249.21,620723.13,0,0,0
4177255,304,0,0,0,0,1,382278.69,1577.0,383855.69,1796972.06,1414693.37,0,0,0
1522832,153,0,0,0,0,1,191099.85,2841620.29,3032720.14,1397693.84,1206593.99,0,0,0
1171318,132,0,0,0,1,0,200627.18,0.0,0.0,5711543.28,5912170.46,0,0,0
5073949,355,0,0,0,0,1,91725.61,240226.11,331951.72,908176.96,816451.35,0,0,0
6307442,684,0,0,0,1,0,96438.88,0.0,0.0,702536.39,798975.27,0,0,0
6073446,514,0,1,0,0,0,29493.45,610.0,0.0,0.0,0.0,0,0,1
1526447,153,0,0,0,0,1,117752.59,16514337.31,16632089.91,7246722.61,7128970.02,0,0,0
4693248,331,0,0,0,1,0,208576.41,0.0,0.0,1652753.59,1861330.01,0,0,0
3048988,234,0,1,0,0,0,31455.1,668.0,0.0,0.0,0.0,0,0,1
5707075,398,0,0,0,1,0,193841.23,0.0,0.0,551953.66,745794.89,0,0,0
3622286,274,0,1,0,0,0,5701.96,204072.0,198370.04,0.0,0.0,0,0,1
3519006,259,0,1,0,0,0,2317.84,5061.0,2743.16,0.0,0.0,0,0,1
291122,15,0,0,0,0,1,60019.82,835061.8,895081.62,2284742.91,2224723.09,0,0,0
3174871,238,0,0,0,0,1,22870.99,4147895.53,4170766.53,483738.84,460867.85,0,0,0
1128035,131,0,0,0,1,0,175927.73,41404.0,0.0,0.0,175927.73,0,0,0
4698623,331,0,0,0,1,0,11801.94,67210.0,55408.06,3182718.34,3194520.27,0,0,0
17131,8,0,1,0,0,0,15217.32,21429.0,6211.68,0.0,0.0,0,0,1
2752805,212,0,0,0,1,0,440649.5,0.0,0.0,2837626.98,3278276.48,0,0,0
6140594,544,0,1,0,0,0,18223.65,0.0,0.0,0.0,0.0,0,0,1
5197925,369,0,1,0,0,0,33103.57,5842.0,0.0,0.0,0.0,0,0,1
804301,40,0,0,0,0,1,49940.2,2726124.38,2776064.58,174911.49,124971.29,0,0,0
5578097,393,0,0,0,1,0,96022.54,0.0,0.0,3903195.52,3999218.06,0,0,0
4137783,303,0,1,0,0,0,68964.81,570.0,0.0,0.0,0.0,0,0,1
3541051,260,0,0,0,1,0,132760.31,39022.0,0.0,536084.31,668844.61,0,0,0
1412462,139,0,0,0,0,1,248158.81,6342136.95,6590295.76,3035043.86,2786885.06,0,0,0
3526135,259,0,0,0,0,1,175001.46,28354.0,203355.46,697256.77,522255.31,0,0,0
3153540,237,0,0,0,1,0,439622.76,0.0,0.0,15385428.23,15825050.99,0,0,0
271163,15,0,0,0,1,0,375134.64,0.0,0.0,2172986.9,2360078.23,0,0,0
2134193,183,1,0,0,0,0,445616.31,20615.0,0.0,0.0,445616.31,0,0,0
3429724,256,0,0,0,1,0,74382.25,0.0,0.0,1734956.75,1809339.0,0,0,0
2748448,212,0,1,0,0,0,6762.99,233.0,0.0,0.0,0.0,0,0,1
412122,18,0,1,0,0,0,21690.07,389470.0,367779.93,0.0,0.0,0,0,1
6040560,487,0,1,0,0,0,1011.5,2322.0,1310.5,0.0,0.0,0,0,1
1799732,162,1,0,0,0,0,801200.36,0.0,0.0,2113532.86,2914733.22,0,0,0
3744041,279,0,0,0,0,1,73397.14,167966.0,241363.14,0.0,0.0,0,0,0
865480,42,0,1,0,0,0,11818.77,7075.33,0.0,0.0,0.0,0,0,1
2487155,204,0,0,0,0,1,42544.32,7048078.25,7090622.56,436530.31,393986.0,0,0,0
5113039,355,0,1,0,0,0,7610.63,0.0,0.0,0.0,0.0,0,0,1
5694861,397,0,0,0,0,1,136443.31,3134084.6,3270527.91,11734761.31,11598318.0,0,0,0
1810195,163,0,0,0,1,0,247561.53,99912.0,0.0,191019.91,438581.45,0,0,0
4121669,302,0,0,0,1,0,133839.16,111798.0,0.0,390860.2,524699.36,0,0,0
2779057,214,0,1,0,0,0,21620.46,46117.8,24497.34,0.0,0.0,0,0,1
5051240,354,0,1,0,0,0,14935.06,14592.0,0.0,0.0,0.0,0,0,1
1728017,160,0,0,0,1,0,288537.52,41324.0,0.0,0.0,288537.52,0,0,0
6082213,522,0,1,0,0,0,5266.06,123.0,0.0,0.0,0.0,0,0,1
6205645,586,0,1,0,0,0,326.12,5047.0,4720.88,0.0,0.0,0,0,1
2932994,229,0,1,0,0,0,52487.67,15659.0,0.0,0.0,0.0,0,0,1
4824614,346,0,0,0,1,0,159332.7,10357.0,0.0,3157846.88,3317179.57,0,0,0
492457,19,0,0,0,0,1,72544.38,1665335.38,1737879.76,97113.67,82568.92,0,0,0
5972568,407,0,0,0,0,1,188545.22,2503508.14,2692053.36,2273185.87,2084640.65,0,0,0
5210287,370,0,1,0,0,0,14603.76,0.0,0.0,0.0,0.0,0,0,1
4572576,327,0,0,0,0,1,276816.76,264224.0,541040.76,83961.25,0.0,0,0,0
4851828,347,0,0,0,1,0,7842.09,0.0,0.0,145796.3,153638.39,0,0,0
2695538,211,0,0,0,1,0,126818.44,42239.0,0.0,12362.87,324200.12,0,0,0
2411813,202,0,0,0,0,1,141817.39,12133.0,153950.39,514638.23,372820.84,0,0,0
1385812,138,0,0,0,0,1,192274.81,19863632.91,20055907.72,5257928.07,5065653.26,0,0,0
227857,14,0,0,0,1,0,69346.39,0.0,0.0,108930.0,451378.95,0,0,0
2411518,202,0,1,0,0,0,11205.41,168501.04,157295.63,0.0,0.0,0,0,1
1080200,129,0,0,0,1,0,193909.57,0.0,0.0,514085.95,707995.52,0,0,0
5130717,356,0,0,0,0,1,119401.17,12375501.33,12494902.51,207059.63,87658.46,0,0,0
3718197,278,0,0,0,1,0,94509.69,235048.0,140538.31,4305365.17,4399874.86,0,0,0
2462797,203,0,0,0,1,0,70776.22,0.0,0.0,119677.09,190453.31,0,0,0
1518201,153,0,0,0,1,0,359563.76,0.0,0.0,650881.39,1010445.16,0,0,0
88094,10,0,1,0,0,0,4732.39,454874.0,450141.61,0.0,0.0,0,0,1
59592,9,0,0,0,1,0,185361.02,0.0,0.0,581691.59,815835.58,0,0,0
580797,33,0,0,0,0,1,143628.7,154138.0,297766.7,14570.62,0.0,0,0,0
3664040,276,0,1,0,0,0,2805.58,31810.0,29004.42,0.0,0.0,0,0,1
363378,17,0,1,0,0,0,1816.15,351542.0,349725.85,0.0,0.0,0,0,1
5242881,371,1,0,0,0,0,1860457.69,0.0,0.0,8603220.32,10463678.0,0,0,0
2741055,212,0,0,0,1,0,133385.52,64283.0,0.0,3554103.81,3687489.33,0,0,0
4462155,323,0,0,0,0,1,197872.56,1275743.06,1473615.62,1708733.51,1510860.94,0,0,0
923739,43,0,0,0,1,0,177851.29,122814.98,0.0,0.0,177851.29,0,0,0
6094906,522,0,1,0,0,0,15705.09,35655.0,19949.91,0.0,0.0,0,0,1
2928342,229,0,0,0,1,0,85586.58,594170.76,508584.18,1407112.39,1492698.96,0,0,0
4048971,300,0,0,0,0,1,265204.04,6218612.31,6483816.35,1682980.25,1417776.21,0,0,0
2388750,201,0,0,1,0,0,3432.41,151562.0,148129.59,2104281.49,2107713.9,0,0,0
775176,39,0,0,0,0,1,22992.66,3755822.72,3778815.38,2419059.1,2396066.44,0,0,0
2629152,209,0,0,0,1,0,39651.62,0.0,0.0,3695832.28,3735483.9,0,0,0
5602291,394,0,0,0,0,1,173423.77,8149739.47,8323163.23,296176.7,122752.93,0,0,0
5722694,398,0,0,0,1,0,340869.16,7062.0,0.0,1176166.32,1517035.48,0,0,0
704090,37,0,0,0,0,1,27550.92,2437587.91,2465138.83,125935.9,126852.65,0,0,0
3202958,249,1,0,0,0,0,689624.63,4535.0,0.0,31540.68,721165.32,0,0,0
1336719,137,0,0,0,1,0,351671.92,0.0,0.0,665234.34,1016906.26,0,0,0
1447099,140,0,0,0,0,1,94603.63,7197243.72,7291847.34,713054.48,618450.86,0,0,0
148883,12,0,1,0,0,0,21709.45,0.0,0.0,0.0,0.0,0,0,1
1460144,140,0,1,0,0,0,3892.16,10045.0,6152.84,0.0,0.0,0,0,1
4262919,306,0,0,0,0,1,559981.57,1779910.76,2339892.33,2621200.28,2061218.71,0,0,0
951504,44,0,0,0,0,1,129383.54,449.0,129832.54,5370982.42,5241598.88,0,0,0
2605111,208,0,0,0,1,0,117543.94,52868.0,0.0,0.0,117543.94,0,0,0
4165310,304,1,0,0,0,0,10000000.0,0.0,0.0,10072852.03,25540916.13,0,0,0
3117521,236,0,0,0,1,0,109346.21,0.0,0.0,148645.34,257991.55,0,0,0
4050487,300,0,0,0,0,1,144049.35,3801.0,147850.35,739136.57,595087.22,0,0,0
6232442,592,0,0,0,0,1,106940.44,52123.0,159063.44,0.0,0.0,0,0,0
874091,42,0,1,0,0,0,13420.58,13366.07,0.0,0.0,0.0,0,0,1
3415977,256,0,0,0,1,0,59166.2,50514.0,0.0,1147528.4,1206694.59,0,0,0
3130611,236,1,0,0,0,0,256279.26,61070.0,0.0,160689.14,416968.4,0,0,0
1440802,140,0,0,0,1,0,116740.22,0.0,0.0,170621.47,287361.69,0,0,0
4542815,326,0,1,0,0,0,25291.35,18235.24,0.0,0.0,0.0,0,0,1
1714898,160,0,1,0,0,0,7643.64,40461.0,32817.36,0.0,0.0,0,0,1
1195468,132,0,0,0,1,0,335277.33,10920.0,0.0,807371.32,1142648.65,0,0,0
5878325,403,0,0,0,1,0,210496.85,0.0,0.0,1600148.41,1564280.31,0,0,0
5338670,374,0,1,0,0,0,3381.23,82376.0,78994.77,0.0,0.0,0,0,1
448930,19,0,0,0,1,0,356745.51,69320.0,0.0,216547.34,573292.84,0,0,0
5923531,404,0,1,0,0,0,3373.3,0.0,0.0,0.0,0.0,0,0,1
1838077,163,0,0,0,0,1,348587.69,6359.0,354946.69,165653.4,0.0,0,0,0
1766479,162,0,1,0,0,0,14257.72,276320.26,262062.54,0.0,0.0,0,0,1
4854177,347,0,1,0,0,0,9081.21,0.0,0.0,0.0,0.0,0,0,1
3483779,258,0,0,0,0,1,150479.09,10125169.26,10275648.35,2769892.66,2619413.57,0,0,0
817266,40,0,1,0,0,0,18645.06,472.0,0.0,0.0,0.0,0,0,1
3398480,255,0,0,0,1,0,74229.59,0.0,0.0,6023891.7,6098121.29,0,0,0
4343047,308,0,0,0,1,0,34551.22,505740.0,471188.78,0.0,34551.22,0,0,0
2629107,209,0,0,0,1,0,161455.07,0.0,0.0,175985.35,337440.42,0,0,0
1967521,178,1,0,0,0,0,43321.42,0.0,0.0,73320.47,116641.9,0,0,0
6001048,426,0,0,0,0,1,27843.07,11918113.09,11945956.16,348361.65,320518.59,0,0,0
2066998,181,0,0,0,1,0,74318.99,39870.0,0.0,20132.98,94451.98,0,0,0
3795573,281,0,1,0,0,0,11567.23,246707.0,235139.78,0.0,0.0,0,0,1
622437,34,0,0,0,1,0,149976.84,15717.0,0.0,359400.99,509377.83,0,0,0
551144,21,0,0,0,1,0,265154.28,0.0,0.0,898096.56,1163250.84,0,0,0
3451690,257,0,0,0,1,0,35030.22,48591.0,13560.78,1766741.35,1801771.57,0,0,0
5264478,372,1,0,0,0,0,917404.67,0.0,0.0,2620342.45,3537747.12,0,0,0
5376395,376,0,0,0,0,1,18269.41,4733322.45,4751591.87,135945.44,117676.03,0,0,0
5488668,380,1,0,0,0,0,582496.57,0.0,0.0,674395.67,1256892.25,0,0,0
3037315,234,0,1,0,0,0,37398.98,159.0,0.0,0.0,0.0,0,0,1
6225284,590,0,0,0,1,0,88982.93,0.0,0.0,246476.91,335459.85,0,0,0
3302154,252,0,0,0,0,1,38125.62,70703.0,108828.62,966354.42,928228.8,0,0,0
5151013,357,0,1,0,0,0,4285.59,556.0,0.0,0.0,0.0,0,0,1
1162215,132,1,0,0,0,0,395633.73,69745.0,0.0,748850.99,1144484.72,0,0,0
6305206,684,0,1,0,0,0,15240.81,107413.0,92172.19,0.0,0.0,0,0,1
3300860,252,1,0,0,0,0,167869.21,0.0,0.0,1574706.22,2448594.6,0,0,0
1696147,159,0,1,0,0,0,6097.34,78353.0,72255.66,0.0,0.0,0,0,1
3099469,235,0,1,0,0,0,24355.7,23196.0,0.0,0.0,0.0,0,0,1
4955278,351,1,0,0,0,0,1572688.47,0.0,0.0,4060569.99,5633258.47,0,0,0
6117406,528,0,1,0,0,0,11840.02,99401.0,87560.98,0.0,0.0,0,0,1
310224,16,0,1,0,0,0,27345.49,30870.0,3524.51,0.0,0.0,0,0,1
1896921,165,0,0,0,0,1,72740.99,8130548.48,8203289.47,323421.08,250680.08,0,0,0
3615326,273,0,1,0,0,0,8143.65,0.0,0.0,0.0,0.0,0,0,1
3911020,284,0,0,0,0,1,8383.84,25387.0,33770.84,1809822.54,1801438.7,0,0,0
